pkd_section;pkd_2025;pkd_name;year;revenue;net_profit;investments;firms;profitable_firms;profit_margin;profitable_share;bank_debt;total_liab;leverage_bank_to_rev;leverage_tot_to_rev;invest_intensity;cagr_revenue;cagr_net_profit;cagr_investments;cagr_firms;profit_margin_std_3y;size_index;growth_index;profit_index;risk_index;outlook_index;current_index;future_index;main_index;class
28;28;PRODUKCJA MASZYN I URZĄDZEŃ, GDZIE INDZIEJ NIESKLASYFIKOWANA;2005;79995.44;3708.88;4381.16;2893.0;2308.0;0.046363642727635476;0.7977877635672312;5638.71;28976.08;0.07048789280989017;0.36222164663385814;0.05476762175444;;;;;;10.681180344188608;;82.57055916415986;61.92918003752892;2.322096728135746;41.35762987113637;19.507592702512977;32.617615003687014;Stabilne, ale bez dynamiki
29;29;PRODUKCJA POJAZDÓW SAMOCHODOWYCH, PRZYCZEP I NACZEP, Z WYŁĄCZENIEM MOTOCYKLI;2005;159162.0;7165.06;6161.44;1108.0;860.0;0.04501740365162539;0.776173285198556;8002.26;48894.93;0.05027745316093037;0.30720228446488484;0.03871175280531785;;;;;;10.415616547869629;;81.23675069838112;62.994841249000984;1.6413426701761211;41.2907633588695;19.554989442770744;32.59645379243;Gwiazdy wzrostu
71;71;"DZIAŁALNOŚĆ W ZAKRESIE ARCHITEKTURY I INŻYNIERII; BADANIA I ANALIZY TECHNICZNE";2005;16173.85;692.46;633.6;1876.0;1590.0;0.04281355397756255;0.847547974413646;680.47;4920.5599999999995;0.042072233883707344;0.3042293578832498;0.039174346244091544;;;;;;5.169501717887994;;84.88201882194232;63.220162953502864;1.6609562059883891;41.22045393511404;19.630431368446217;32.58444490844691;Gwiazdy wzrostu
62;62;DZIAŁALNOŚĆ ZWIĄZANA Z OPROGRAMOWANIEM I DORADZTWEM W ZAKRESIE INFORMATYKI ORAZ DZIALALNOŚĆ POWIĄZANA;2005;23619.35;1865.19;631.6800000000001;1095.0;891.0;0.07896872691246797;0.8136986301369863;807.73;8542.3;0.03419780815306095;0.36166532948620517;0.02674417373890476;;;;;;3.7151339736304454;;87.16196049325853;62.79091333003437;1.1339283384305445;41.37079091705103;19.290845334382528;32.53881268398363;Stabilne, ale bez dynamiki
35;35;WYTWARZANIE I ZAOPATRYWANIE W ENERGIĘ ELEKTRYCZNĄ, GAZ, PARĘ WODNĄ, GORĄCĄ WODĘ I POWIETRZE DO UKŁADÓW KLIMATYZACYJNYCH;2005;293707.64999999997;11964.18;18826.68;1098.0;816.0;0.04073499617732123;0.7431693989071039;43552.57;96505.19;0.14828544642946823;0.32857567720827163;0.0641000668521913;;;;;;17.013415305419965;;78.94586799530182;60.454823974545555;2.717783806244774;41.275597252273116;19.223560714861573;32.4547826373085;Stabilne, ale bez dynamiki
33;33;NAPRAWA, KONSERWACJA I INSTALOWANIE MASZYN I URZĄDZEŃ;2005;27510.559999999998;1256.29;809.92;1887.0;1498.0;0.04566573708423238;0.7938526762056174;854.8;7524.950000000001;0.031071704828982034;0.2735295101226584;0.029440331276426215;;;;;;5.753035991366533;;82.2760286546343;63.80826202263157;1.248242935191532;40.862092968721356;19.641775780866084;32.37396609357925;Gwiazdy wzrostu
23;23;PRODUKCJA WYROBÓW Z POZOSTAŁYCH MINERALNYCH SUROWCÓW NIEMETALICZNYCH;2005;75983.45;5536.11;7695.84;2230.0;1708.0;0.07285941872868368;0.7659192825112108;9535.189999999999;33392.630000000005;0.12549035349145107;0.4394724114264357;0.10128310836109707;;;;;;8.938075996815218;;83.85578410896244;59.805046903169604;4.294310525208354;40.69307529755453;19.659238281034224;32.2795404909464;Gwiazdy wzrostu
41;41;ROBOTY BUDOWLANE ZWIĄZANE ZE WZNOSZENIEM BUDYNKÓW;2005;73766.12;2013.96;1895.64;3670.0;3024.0;0.027301964641762374;0.8239782016348773;5875.56;30979.19;0.07965120030713288;0.41996501917140283;0.025697976252512675;;;;;;12.18607208285032;;81.82411861048931;61.09486276666739;1.0895705284269002;41.22170289919261;18.764287041370977;32.238736556063955;Stabilne, ale bez dynamiki
69;69;DZIAŁALNOŚĆ PRAWNICZA, RACHUNKOWO-KSIĘGOWA I DORADZTWO PODATKOWE;2005;4133.64;589.42;100.14;488.0;370.0;0.14259103356847716;0.7581967213114754;210.38;2169.6;0.05089461104498698;0.5248642842627804;0.02422562196998287;;;;;;1.341108384508355;;91.39579800263803;60.64987930343103;1.027144062705081;41.312134968590485;18.60582141611134;32.22960954759883;Stabilne, ale bez dynamiki
20;20;PRODUKCJA CHEMIKALIÓW I WYROBÓW CHEMICZNYCH;2005;91767.69;4593.84;5999.610000000001;1262.0;980.0;0.05005944902830179;0.7765451664025357;9264.54;26430.41;0.10095644774320897;0.2880143327133984;0.06537823933456319;;;;;;7.4581067135935495;;81.83273304238591;62.00518785510604;2.771977142457484;40.551360959846996;19.7103472135148;32.21495546131412;Gwiazdy wzrostu
86;86;OPIEKA ZDROWOTNA;2005;9392.63;314.73;559.27;2690.0;2142.0;0.03350818673789983;0.7962825278810409;756.6;2424.52;0.08055251830424494;0.258130044513624;0.0595434931430281;;;;;;6.733493113297706;;81.02059753598255;62.80630201226717;2.524589277020955;40.44373861033533;19.85172631448853;32.20693369199661;Gwiazdy wzrostu
18;18;POLIGRAFIA I REPRODUKCJA ZAPISANYCH NOŚNIKÓW INFORMACJI;2005;14834.18;1126.93;1335.17;764.0;633.0;0.07596847281076541;0.8285340314136126;1834.75;6317.58;0.12368395152276701;0.42587996100896713;0.09000632323458392;;;;;;2.511138185625477;;87.62938352859129;59.99317289896829;3.816185220378167;40.40752538896341;19.524425957841753;32.05428561651475;Stabilne, ale bez dynamiki
61;61;TELEKOMUNIKACJA;2005;74005.91;9331.1;8394.14;264.0;194.0;0.12608587611448868;0.7348484848484849;4526.24;53161.91;0.061160520828674354;0.7183468185176022;0.11342526563081244;;;;;;4.257367864231142;;88.23655194269226;58.3362632503859;4.809126812008866;40.41149053363506;19.424529699919315;32.01670620014876;Stabilne, ale bez dynamiki
27;27;PRODUKCJA URZĄDZEŃ ELEKTRYCZNYCH;2005;57668.380000000005;2878.13;3065.0299999999997;1130.0;854.0;0.04990828596190841;0.7557522123893805;2978.3900000000003;18273.420000000002;0.051646847024313845;0.3168707010670319;0.05314923013270009;;;;;;5.472313754717349;;80.68022642148553;62.859033440883806;2.25347841371387;40.122229388579996;19.75910139775069;31.976978192248275;Gwiazdy wzrostu
79;79;DZIAŁALNOŚĆ ORGANIZATORÓW TURYSTYKI, POŚREDNIKÓW I AGENTÓW TURYSTYCZNYCH ORAZ POZOSTAŁA DZIAŁALNOŚĆ USŁUGOWA W ZAKRESIE REZERWACJI I DZIAŁALNOŚCI Z NIĄ ZWIĄZANE;2005;5054.5;156.37;94.69;272.0;216.0;0.03093678899990108;0.7941176470588235;149.54;755.61;0.029585517855376397;0.14949253140765656;0.018733801562963694;;;;;;0.8828577981171019;;80.60880917643235;65.17131636233356;0.7942959347395006;39.880168762431566;19.869113282595865;31.875746570497284;Gwiazdy wzrostu
09;09;DZIAŁALNOŚĆ USŁUGOWA WSPOMAGAJĄCA GÓRNICTWO I WYDOBYWANIE;2005;1189.08;68.7;58.02;28.0;22.0;0.0577757594106368;0.7857142857142857;45.1;353.65;0.03792848252430451;0.29741480808692433;0.0487940256332627;;;;;;0.12379288762142746;;83.21436013749184;63.390839399720335;2.0688217535461173;39.845600431813345;19.84478052133455;31.845272467621825;Gwiazdy wzrostu
08;08;POZOSTAŁE GÓRNICTWO I WYDOBYWANIE;2005;9109.8;592.16;916.44;534.0;429.0;0.0650025247535621;0.8033707865168539;1227.3400000000001;3197.1;0.13472743638718745;0.35095172232101696;0.10059935454126327;;;;;;1.6932307846552315;;85.00348465906094;60.53497291950611;4.265319992900684;39.75000919754811;19.866619873012105;31.796653467733705;Gwiazdy wzrostu
91;91;DZIAŁALNOŚĆ BIBLIOTEK, ARCHIWÓW, MUZEÓW ORAZ POZOSTAŁA DZIAŁALNOŚĆ ZWIĄZANA Z KULTURĄ;2005;233.49;20.27;11.469999999999999;51.0;35.0;0.08681313974902564;0.6862745098039216;6.379999999999999;58.099999999999994;0.027324510685682465;0.2488329264636601;0.04912415949291189;;;;;;0.13038800013415408;;81.10053688397494;64.16104186146069;2.0828191251825086;39.549524379458774;20.081440208511207;31.76229071107975;Gwiazdy wzrostu
31;31;PRODUKCJA MEBLI;2005;59975.81999999999;2659.23;3960.33;1989.0;1467.0;0.04433836836245007;0.7375565610859729;5853.900000000001;18758.379999999997;0.0976043345468224;0.3127657112482997;0.06603211094070911;;;;;;7.588476033274189;;79.05083708390389;61.819234142908954;2.799700696422637;39.826174720503495;19.66565052144174;31.761965040878795;Gwiazdy wzrostu
85;85;EDUKACJA;2005;1792.76;155.28;110.74;515.0;359.0;0.08661505165220108;0.6970873786407767;110.6;486.08000000000004;0.061692585733728995;0.2711350097057052;0.0617706776144046;;;;;;1.288857447928927;;81.66827784077682;63.11181050379222;2.619019847643986;39.60838410091766;19.98115109019526;31.7574908966287;Gwiazdy wzrostu
58;58;DZIAŁALNOŚĆ WYDAWNICZA;2005;21943.04;1121.04;850.8299999999999;1206.0;870.0;0.051088636761360315;0.7213930348258707;780.84;5584.03;0.03558485970950242;0.2544784132007233;0.03877448156682027;;;;;;3.8914187072999065;;78.93906155726316;63.905806220673334;1.6440023118983396;39.68479099697777;19.829342790961334;31.742611714571197;Gwiazdy wzrostu
17;17;PRODUKCJA PAPIERU I WYROBÓW Z PAPIERU;2005;46438.14;2809.2599999999998;4055.56;1113.0;826.0;0.06049467097519409;0.7421383647798742;5290.8;16649.28;0.11393221175525119;0.3585259874749505;0.0873325245154091;;;;;;4.880030995031621;;81.14564834997859;60.94426267445069;3.7028186169253514;39.54569708883618;19.76440624910535;31.633180752943847;Gwiazdy wzrostu
56;56;DZIAŁALNOŚĆ USŁUGOWA ZWIĄZANA Z WYŻYWIENIEM;2005;6375.42;245.56;191.42000000000002;707.0;544.0;0.03851667811689269;0.7694483734087695;380.0;1381.0;0.05960391629100514;0.21661317999441604;0.030024688569537383;;;;;;1.9619893054214574;;80.12736182732897;63.74480512535365;1.2730191462981555;39.54767985552263;19.632649196125357;31.581667591763722;Gwiazdy wzrostu
24;24;PRODUKCJA METALI;2005;68230.59;2409.33;3245.52;633.0;471.0;0.03531158091993635;0.7440758293838863;5272.860000000001;21024.38;0.07728000007034969;0.3081371566624296;0.04756693442047035;;;;;;4.833419366358317;;78.37613540083322;62.348069631278136;2.0167942161240044;39.26513861286341;19.51113857583304;31.363538598051264;Stabilne, ale bez dynamiki
11;11;PRODUKCJA NAPOJÓW;2005;65737.95;3432.48;3540.51;633.0;444.0;0.05221458837703336;0.7014218009478673;5676.28;20247.690000000002;0.08634707957884297;0.3080061060620236;0.05385793137753764;;;;;;4.710754317588449;;77.97723428385476;62.13565678921062;2.2835266938681853;39.077156471244564;19.55410771431046;31.26793696847092;Gwiazdy wzrostu
16;16;"PRODUKCJA WYROBÓW Z DREWNA ORAZ KORKA, Z WYŁĄCZENIEM MEBLI; PRODUKCJA WYROBÓW ZE SŁOMY I MATERIAŁÓW UŻYWANYCH DO WYPLATANIA";2005;41936.92;2157.64;3402.5;1938.0;1356.0;0.05144965343186862;0.6996904024767802;6422.14;13673.32;0.15313809407080922;0.32604492652297784;0.08113375994231337;;;;;;6.5818678465035765;;77.79536701199737;60.36748654059517;3.439996707326868;38.87546128447861;19.4862446451093;31.119774628730884;Stabilne, ale bez dynamiki
32;32;POZOSTAŁA PRODUKCJA WYROBÓW;2005;7793.13;442.98;353.40999999999997;624.0;445.0;0.05684237270519034;0.7131410256410257;704.74;2239.37;0.09043093083266929;0.2873518085801212;0.04534891628909051;;;;;;1.8382558288920212;;79.145456998579;62.26048938130516;1.9227522898757585;38.8321622298147;19.447247730341854;31.078196430025564;Stabilne, ale bez dynamiki
50;50;TRANSPORT WODNY;2005;2659.64;110.54;67.62;54.0;41.0;0.04156201591192794;0.7592592592592593;94.44;1001.71;0.0355085650689567;0.3766336797461311;0.025424493540479164;;;;;;0.2567750015760082;;79.91876284511906;62.59974428506855;1.0779751132806652;38.81096899711553;19.21111333083283;30.97102673060245;Stabilne, ale bez dynamiki
75;75;DZIAŁALNOŚĆ WETERYNARYJNA;2005;36.5;1.62;0.0;6.0;4.0;0.04438356164383562;0.6666666666666666;0.16;5.98;0.004383561643835616;0.16383561643835617;0.0;;;;;;0.0157841680636251;;75.18557178326657;65.6120530655134;0.0;38.483165699083386;19.683615919654017;30.96334578731164;Gwiazdy wzrostu
87;87;POMOC SPOŁECZNA Z ZAKWATEROWANIEM;2005;332.69;17.900000000000002;34.3;70.0;48.0;0.05380384141392889;0.6857142857142857;33.89;97.34;0.10186660254290782;0.292584688448706;0.10309898103339445;;;;;;0.17956496048316134;;77.30109395800994;61.93479225111747;4.371301854318077;37.94162415693436;20.32895841706247;30.896557860985602;Trudna teraźniejszość, dobra przyszłość
01;01;UPRAWY ROLNE, CHÓW I HODOWLA ZWIERZĄT, ŁOWIECTWO, WŁĄCZAJĄC DZIAŁALNOŚĆ USŁUGOWĄ;2005;21963.09;531.28;2251.45;3746.0;2949.0;0.024189674585862006;0.7872397223705285;4516.049999999999;11506.21;0.20561997423859754;0.5238884874578212;0.10251062122861582;;;;;;9.813979498702013;;79.46293455821402;57.01166022387696;4.3463559404025744;38.932027606457;18.842040443324116;30.896032741203847;Stabilne, ale bez dynamiki
81;81;DZIAŁALNOŚĆ USŁUGOWA ZWIĄZANA Z UTRZYMANIEM PORZĄDKU W BUDYNKACH I ZAGOSPODAROWANIEM TERENÓW ZIELENI;2005;7188.54;358.5;545.59;978.0;721.0;0.04987104474622107;0.7372188139059305;1041.51;2757.49;0.1448847749334357;0.38359527803976884;0.07589719191936055;;;;;;2.633793663430128;;79.66409343218106;59.945947203417255;3.217971045389608;38.42656625175647;19.27097257918102;30.764328782726288;Branże ryzykowne / schyłkowe
52;52;MAGAZYNOWANIE I DZIAŁALNOŚĆ USŁUGOWA WSPOMAGAJĄCA TRANSPORT;2005;39237.979999999996;2125.3;3451.0299999999997;1325.0;964.0;0.054164358104061436;0.7275471698113207;7402.4400000000005;16074.079999999998;0.18865497153523197;0.40965615457268695;0.08795126558502757;;;;;;5.019946286176879;;79.62623546649178;58.634755391483104;3.7290526684926495;38.50097474130325;19.08204768484199;30.73340391871875;Stabilne, ale bez dynamiki
74;74;POZOSTAŁA DZIAŁALNOŚĆ PROFESJONALNA, NAUKOWA I TECHNICZNA;2005;7998.77;325.16;277.38;228.0;176.0;0.040651250129707446;0.7719298245614035;437.49;3863.9500000000003;0.054694659303867965;0.4830680217083377;0.03467783171662643;;;;;;0.9251695148218362;;80.50655936604993;61.0077618541152;1.4703081307614398;38.614002300711405;18.890451808539137;30.724582103842497;Stabilne, ale bez dynamiki
92;92;DZIAŁALNOŚĆ ZWIĄZANA Z GRAMI LOSOWYMI I ZAKŁADAMI WZAJEMNYMI;2005;10490.06;490.04;177.74;48.0;28.0;0.04671469943927871;0.5833333333333334;205.18;740.52;0.019559468677967526;0.07059254189203876;0.016943659044848174;;;;;;0.6281290185164962;;70.9019223778257;66.25249274439847;0.7183955404727778;37.726854221479265;20.16310603950865;30.70135494869102;Trudna teraźniejszość, dobra przyszłość
49;49;TRANSPORT LĄDOWY ORAZ TRANSPORT RUROCIĄGOWY;2005;84380.57;109.82;8438.66;3992.0;2445.0;0.0013014844531152134;0.6124749498997996;6072.469999999999;40225.729999999996;0.07196526404123602;0.47671792214724307;0.10000714619491193;;;;;;13.45910642387968;;67.30790722013005;60.66848157253731;4.240210904366533;37.71934256156964;19.896628833507805;30.590257070344904;Trudna teraźniejszość, dobra przyszłość
94;94;DZIAŁALNOŚĆ ORGANIZACJI CZŁONKOWSKICH;2005;88.41;5.77;7.08;30.0;18.0;0.06526411039475172;0.6;0.57;35.28;0.006447234475738038;0.39904988123515445;0.08008143875127248;;;;;;0.07429058707708108;;73.92977392814385;63.04505588369521;3.395379257885294;37.410818364559944;20.271668468262682;30.555158406041038;Trudna teraźniejszość, dobra przyszłość
80;80;DZIAŁALNOŚĆ DETEKTYWISTYCZNA I OCHRONIARSKA;2005;5787.9800000000005;221.34;165.38;802.0;494.0;0.03824132080622255;0.6159600997506235;126.33;1383.7;0.021826267540661852;0.23906440588944675;0.028573008199751896;;;;;;2.1545570535850596;;71.71581584991449;64.39528617274419;1.211469235438561;37.67845122501889;19.803173545998682;30.528340153410806;Trudna teraźniejszość, dobra przyszłość
37;37;ODPROWADZANIE I OCZYSZCZANIE ŚCIEKÓW;2005;7410.32;13.12;1931.36;540.0;416.0;0.0017705038378909412;0.7703703703703704;1601.9;3610.1600000000003;0.21617150136566304;0.48718004080795435;0.2606311198436775;;;;;;1.623585820809108;;75.98218476291434;57.155859385087595;11.05051947212396;36.467021170416686;21.566965604375863;30.506998944000355;Trudna teraźniejszość, dobra przyszłość
42;42;ROBOTY ZWIĄZANE Z BUDOWĄ OBIEKTÓW INŻYNIERII LĄDOWEJ I WODNEJ;2005;48314.42;1264.75;2468.15;3378.0;2200.0;0.026177484899953266;0.6512729425695678;5297.400000000001;23173.79;0.10964428425302426;0.4796454143504155;0.05108516256637253;;;;;;10.252823221131786;;72.26642035572019;59.74860790661543;2.16596384965428;38.04175210514103;18.790967911846344;30.341438427823157;Branże ryzykowne / schyłkowe
95;95;NAPRAWA I KONSERWACJA KOMPUTERÓW I ARTYKUŁÓW UŻYTKU OSOBISTEGO I DOMOWEGO;2005;2452.64;108.87;57.53;141.0;78.0;0.044388903385739455;0.5531914893617021;26.34;423.32;0.010739448104899211;0.1725976906517059;0.023456357231391483;;;;;;0.44941391603370934;;68.99069786140383;65.36835974615155;0.9945279461871412;36.94806517240316;20.00831910232032;30.172166744370024;Trudna teraźniejszość, dobra przyszłość
13;13;PRODUKCJA WYROBÓW TEKSTYLNYCH;2005;17354.11;316.75;935.79;1040.0;717.0;0.018252160439227363;0.6894230769230769;2038.51;6644.77;0.11746554562579123;0.3828931590268818;0.05392324930520781;;;;;;3.278592835650876;;73.44445142597607;60.60005286209104;2.2862961138516122;37.196847282251504;19.094534304167954;29.955922091018085;Branże ryzykowne / schyłkowe
38;38;"DZIAŁALNOŚĆ ZWIĄZANA ZE ZBIERANIEM, PRZETWARZANIEM I UNIESZKODLIWIANIEM ODPADÓW; ODZYSK SUROWCÓW";2005;14206.39;396.21;993.1;1512.0;885.0;0.027889562372988494;0.5853174603174603;1573.06;3817.42;0.11072904516911052;0.26871147420280594;0.069905162395232;;;;;;4.224077713388763;;68.86088009519446;61.981401654471966;2.9639145114897465;36.65445606281796;19.779986300937487;29.90466815806577;Trudna teraźniejszość, dobra przyszłość
82;82;DZIAŁALNOŚĆ ZWIĄZANA Z ADMINISTRACYJNĄ OBSŁUGĄ BIURA I POZOSTAŁA DZIAŁALNOŚĆ WSPOMAGAJĄCA PROWADZENIE DZIAŁALNOŚCI GOSPODARCZEJ;2005;2756.53;229.42000000000002;141.62;301.0;203.0;0.08322782628884866;0.6744186046511628;299.4;1745.54;0.10861481645402007;0.6332381653745832;0.051376186727516114;;;;;;0.8373811578834707;;80.04387645253084;58.12843638751639;2.178303006089262;37.61697626096432;18.30985211869062;29.89412660405484;Branże ryzykowne / schyłkowe
12;12;PRODUKCJA WYROBÓW TYTONIOWYCH;2005;28377.76;358.26;568.1;30.0;18.0;0.012624675097682128;0.6;989.5600000000001;6468.0199999999995;0.03487096937883752;0.22792567137081995;0.02001919813262217;;;;;;1.4664348587801246;;67.91963556008537;64.20692904729897;0.8487955656006648;36.53527457596706;19.601596940429957;29.761803521752217;Trudna teraźniejszość, dobra przyszłość
15;15;PRODUKCJA SKÓR I WYROBÓW ZE SKÓR WYPRAWIONYCH;2005;4421.13;123.89;219.5;445.0;281.0;0.028022247705903242;0.6314606741573033;352.34000000000003;1667.81;0.07969455772619218;0.37723613646285;0.049647940684847534;;;;;;1.2550089043011905;;71.39534292012607;61.551319114844134;2.1050269653824385;36.565233245345;19.307406520606214;29.662102555449486;Branże ryzykowne / schyłkowe
78;78;DZIAŁALNOŚĆ ZWIĄZANA Z ZATRUDNIENIEM;2005;1822.42;18.32;44.02;162.0;96.0;0.010052567465238528;0.5925925925925926;49.269999999999996;398.03;0.027035480295431347;0.21840739236838927;0.02415469540501092;;;;;;0.46735812112201064;;67.22153624815485;64.49361005678728;1.0241368416649248;36.24693870329929;19.757737753702152;29.651258323460436;Trudna teraźniejszość, dobra przyszłość
88;88;POMOC SPOŁECZNA BEZ ZAKWATEROWANIA;2005;25.05;3.1;0.19;17.0;5.0;0.12375249500998003;0.29411764705882354;0.05;2.32;0.0019960079840319364;0.09261477045908183;0.007584830339321357;;;;;;0.04086531560008356;;63.907246218911624;66.43088464503765;0.3215898216901304;35.914250011359215;20.057901322187345;29.571710535690464;Trudna teraźniejszość, dobra przyszłość
72;72;BADANIA NAUKOWE I PRACE ROZWOJOWE;2005;9816.64;280.46;0.0;811.0;410.0;0.0285698568960459;0.5055487053020962;142.3;1882.76;0.01449579489519836;0.19179271115167718;0.0;;;;;;2.3737929789414043;;64.58336247357883;65.07426681720952;0.0;36.14287925934585;19.522280045162855;29.49463957367265;Branże ryzykowne / schyłkowe
96;96;POZOSTAŁA INDYWIDUALNA DZIAŁALNOŚĆ USŁUGOWA;2005;2239.96;191.28;124.11999999999999;363.0;243.0;0.08539438204253648;0.6694214876033058;488.18000000000006;1279.44;0.21794139181056807;0.5711887712280577;0.05541170378042465;;;;;;0.9565026453737473;;80.01841312197021;56.214679188225126;2.349405212917062;37.06030756603484;17.804165841634365;29.357850876274647;Branże ryzykowne / schyłkowe
26;26;PRODUKCJA KOMPUTERÓW, WYROBÓW ELEKTRONICZNYCH I OPTYCZNYCH;2005;40797.58;869.39;1673.85;785.0;521.0;0.021309842397514753;0.6636942675159235;6136.610000000001;18034.35;0.150416029578225;0.44204460166509874;0.04102816882766085;;;;;;3.8377782690866464;;72.38883020820833;59.189721131269906;1.739556576388834;36.62167954525039;18.452738969936505;29.354103315124835;Branże ryzykowne / schyłkowe
